District,Site,Site_Type,Site_EQHazardLevel,Site_EQRiskLevel,Site_Soil,Site_Liquefaction,Site_GroundMotionPercentile,Site_HasGeotechnicalStudy,Site_ShearWaveVelocity,Building,Building_Type,Building_HasEvaluation,Building_YearBuilt,BuildingArea_Name,BuildingArea_YearBuilt,BuildingArea_CodeYear,BuildingArea_NumberOfFloors,BuildingArea_ConstructionType,BuildingArea_VerticalIrregularity,BuildingArea_HorizontalIrregularity,BuildingArea_ExistingRisk,BuildingArea_HasRetrofit,BuildingArea_RetrofitRisk,BuildingArea_CodeRisk
Federal Way,Illahee Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,68,No,,500 Building - AA Area E,Junior/Senior High School - Single Story,Yes,1970,Main Area,1970,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Illahee Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,68,No,,500 Building - AA Area E,Junior/Senior High School - Single Story,Yes,1970,Main Area,1971,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Illahee Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,68,No,,600 Building - AA Areas F,Junior/Senior High School - Single Story,Yes,1970,Main Area,1970,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Illahee Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,68,No,,600 Building - AA Areas F,Junior/Senior High School - Single Story,Yes,1970,Main Area,1971,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Illahee Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,68,No,,700 Building - AA Area G,Junior/Senior High School - Single Story,Yes,1970,Library,1971,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Illahee Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,68,No,,700 Building - AA Area G,Junior/Senior High School - Single Story,Yes,1970,Main Area,1970,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Illahee Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,68,No,,800 Building - AA Area H,Junior/Senior High School - Single Story,Yes,1970,Main Area,1970,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Illahee Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,68,No,,800 Building - AA Area H,Junior/Senior High School - Single Story,Yes,1970,Main Area,1971,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Illahee Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,68,No,,900 Building - AA Area J,Gymnasium,Yes,1970,Main Area,1970,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Illahee Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,68,No,,900 Building - AA Area J,Gymnasium,Yes,1970,Main Area,1971,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Kilo Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil and Soft Rock,Very Low,67,Yes,492,Building A Main Office - AA Area C,Junior/Senior High School - Single Story,Yes,1970,Main Area,1970,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Kilo Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil and Soft Rock,Very Low,67,Yes,492,Building B - AA Area F (Top Floor) and Area E (Bottom Floor),Middle/Junior High School - Multi-Story,Yes,1970,Main Area,1970,<1973,2,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Kilo Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil and Soft Rock,Very Low,67,Yes,492,Building C - AA Area G,Classroom Building - Slabs On Grade,Yes,1970,Main Area,1970,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Kilo Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil and Soft Rock,Very Low,67,Yes,492,Building D - AA Area I,Classroom Building - Slabs On Grade,Yes,1970,Main Area,1970,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Kilo Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil and Soft Rock,Very Low,67,Yes,492,Building D Little Theater - AA Area H,Auditorium/Theater,Yes,1970,Main Area,1970,<1973,2,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Kilo Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil and Soft Rock,Very Low,67,Yes,492,Building F1-F4 and Library - AA Area K,Classroom Building - Slabs On Grade,Yes,1970,Main Area,1970,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Kilo Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil and Soft Rock,Very Low,67,Yes,492,Building F5-F8 - AA Area L,Classroom Building - Slabs On Grade,Yes,1970,Main Area,1970,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Kilo Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil and Soft Rock,Very Low,67,Yes,492,Building G - AA Area J,Classroom Building - Slabs On Grade,Yes,1970,Main Area,1970,<1973,2,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Kilo Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil and Soft Rock,Very Low,67,Yes,492,"Building H Gymnasium - AA Areas E (Top Floor) and Areas A, B, C, D, and F (Lower Floor)",Gymnasium,Yes,1970,Main Area,1970,<1973,2,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Kilo Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil and Soft Rock,Very Low,67,Yes,492,Building I Cafeteria - AA Area D,Cafeteria/Kitchen,Yes,1970,Main Area,1970,<1973,2,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Kilo Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil and Soft Rock,Very Low,67,Yes,492,Building J - AA Area B,Classroom Building - Slabs On Grade,Yes,1970,Main Area,1970,<1973,2,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Kilo Middle School,Middle/Junior High School - Rural,Moderate,High,Very Dense Soil and Soft Rock,Very Low,67,Yes,492,Building K Custodial and Boiler Room - AA Area A,Maintenance and Operations,Yes,1970,Main Area,1970,<1973,2,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Lake Dolloff Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,67,No,,Gym and Cafeteria Building,Gymnasium,Yes,1970,Add'l Space,1991,1988-1991,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,Low,No,Low,Low
Federal Way,Lake Dolloff Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,67,No,,Gym and Cafeteria Building,Gymnasium,Yes,1970,Gym and Cafeteria ,1970,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Lake Dolloff Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,67,No,,Main Building,Elementary School - Single Story,Yes,1970,Add'l Space,1991,1988-1991,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,Low,No,Low,Low
Federal Way,Lake Dolloff Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,67,No,,Main Building,Elementary School - Single Story,Yes,1970,Main Building,1970,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Lake Dolloff Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,67,No,,Play Shed,Covered Play,Yes,1970,Main Area,1970,<1973,1,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,None,None,Very High,No,Low,Low
Federal Way,Lake Grove Elementary,Elementary School - Rural,Moderate,Low,Very Dense Soil and Soft Rock,Very Low,73,No,,Main Building,Elementary School - Multi-Story,Yes,2021,First Floor - Area A,2021,2003-Present,2,Steel Braced Frame,Moderate,Yes,Low,No,,
Federal Way,Lake Grove Elementary,Elementary School - Rural,Moderate,Low,Very Dense Soil and Soft Rock,Very Low,73,No,,Main Building,Elementary School - Multi-Story,Yes,2021,First Floor - Covered Play,2021,2003-Present,1,Steel Braced Frame,Moderate,Yes,Low,No,,
Federal Way,Lakeland Elementary School,Elementary School - Rural,Moderate,Low,Very Dense Soil and Soft Rock,Very Low,63,No,,Main Building,Elementary School - Single Story,Yes,2010,Main Area,2011,2003-Present,1,Steel Moment Frame,Moderate,Yes,Low,No,,
Federal Way,Lakeland Elementary School,Elementary School - Rural,Moderate,Low,Very Dense Soil and Soft Rock,Very Low,63,No,,Play Shed,Covered Play,Yes,2011,Main Area,2011,2003-Present,1,Steel Moment Frame,None,Yes,Low,No,,
Federal Way,Lakota Middle School,Middle/Junior High School - Rural,Moderate,Low,Very Dense Soil/Soft Rock - Firm Soil,Very Low,74,No,,Gym Building,Gymnasium,Yes,2010,Gym Building,2010,2003-Present,2,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,Low,No,,
Federal Way,Lakota Middle School,Middle/Junior High School - Rural,Moderate,Low,Very Dense Soil/Soft Rock - Firm Soil,Very Low,74,No,,Gym Building,Gymnasium,Yes,2010,Main Area,2010,2003-Present,2,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,Low,No,,
Federal Way,Lakota Middle School,Middle/Junior High School - Rural,Moderate,Low,Very Dense Soil/Soft Rock - Firm Soil,Very Low,74,No,,Lakota,Middle/Junior High School - Multi-Story,Yes,2010,Main Area,2010,2003-Present,2,"Wood, Commercial and Industrial (>5,000 square feet)",None,Yes,Low,No,,
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73,No,,"A Building/Office/Cafeteria - AA Areas F, G and H",Elementary School - Single Story,Yes,1967,Main Area,1967,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73,No,,B Building - AA Area E,Elementary School - Single Story,Yes,1968,Main Area,1968,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73,No,,D Building - AA Areas B and C,Elementary School - Single Story,Yes,1968,D Building,1967,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73,No,,D Building - AA Areas B and C,Elementary School - Single Story,Yes,1968,Main Area,1968,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73,No,,E Building - AA Area D,Elementary School - Single Story,Yes,1968,E Building,1967,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73,No,,E Building - AA Area D,Elementary School - Single Story,Yes,1968,Main Area,1968,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73,No,,F Building - AA Area I,Elementary School - Single Story,Yes,1968,F Building,1967,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73,No,,F Building - AA Area I,Elementary School - Single Story,Yes,1968,Main Area,1968,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73,No,,Gym (C) Building - AA Area A,Elementary School - Single Story,Yes,1968,Main Area,1968,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73,No,,Play Shed,Covered Play,Yes,1968,Main Area,1968,<1973,1,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,None,Very High,No,Low,Low
Federal Way,Meredith Hill Elementary School,Elementary School - Rural,Moderate,Low,Very Dense Soil and Soft Rock,Very Low,66,No,,Meredith Hill,Elementary School - Multi-Story,Yes,1995,Main Area,1995,1988-1991,2,"Wood, Commercial and Industrial (>5,000 square feet)",Moderate,Yes,Low,No,Low,Low
Federal Way,Mirror Lake Elementary,Elementary School - Rural,Moderate,Low,Very Dense Soil and Soft Rock,Very Low,71,No,,Main Building,Elementary School - Multi-Story,Yes,2021,First Floor - Area A,2021,2003-Present,2,Steel Braced Frame,Moderate,Yes,Low,No,,
Federal Way,Mirror Lake Elementary,Elementary School - Rural,Moderate,Low,Very Dense Soil and Soft Rock,Very Low,71,No,,Main Building,Elementary School - Multi-Story,Yes,2021,First Floor - Covered Play,2021,2003-Present,1,Steel Braced Frame,Moderate,Yes,Low,No,,
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74,Yes,386,"Administrative Bldg - AA Area ""F""",K-8,Yes,1968,Main Area,1968,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74,Yes,386,"Multipurpose Rm Bldg - AA Area ""E""",Classroom Building - Slabs On Grade,Yes,1968,Main Area,1968,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74,Yes,386,"Rooms 1-6 Bldg - AA Area ""G""",Classroom Building - Slabs On Grade,Yes,1968,Add'l Space,1989,1976-1985,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,Low,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74,Yes,386,"Rooms 1-6 Bldg - AA Area ""G""",Classroom Building - Slabs On Grade,Yes,1968,Building 1-6,1968,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74,Yes,386,"Rooms 15-20 Bldg - AA Area ""H""",Classroom Building - Slabs On Grade,Yes,1968,Add'l Space,1989,1976-1985,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,Low,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74,Yes,386,"Rooms 15-20 Bldg - AA Area ""H""",Classroom Building - Slabs On Grade,Yes,1968,Building 15-20,1968,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74,Yes,386,"Rooms 22-25 Bldg - AA Area ""B""",Classroom Building - Slabs On Grade,Yes,1968,Add'l Space,1989,1976-1985,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,Low,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74,Yes,386,"Rooms 22-25 Bldg - AA Area ""B""",Classroom Building - Slabs On Grade,Yes,1968,Add'l Space,1998,1994,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,Low,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74,Yes,386,"Rooms 22-25 Bldg - AA Area ""B""",Classroom Building - Slabs On Grade,Yes,1968,Building 22-25,1968,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,High,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74,Yes,386,"Rooms 7-14 Bldg - AA Areas ""A,C,D""",Classroom Building - Slabs On Grade,Yes,1968,Add'l Space,1989,1976-1985,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,Yes,Moderate,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74,Yes,386,"Rooms 7-14 Bldg - AA Areas ""A,C,D""",Classroom Building - Slabs On Grade,Yes,1968,Building 7-14,1968,<1973,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,Yes,High,No,Low,Low
Federal Way,Olympic View Elementary School (OLD),Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,74,No,,Main Building,Elementary School - Single Story,Yes,1962,Add'l Space,1968,<1973,1,Unreinforced Masonry Bearing Walls,None,None,Very High,No,Low,Low
Federal Way,Olympic View Elementary School (OLD),Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,74,No,,Main Building,Elementary School - Single Story,Yes,1962,Main Building,1962,<1973,1,Unreinforced Masonry Bearing Walls,None,None,Very High,No,Low,Low
Federal Way,Olympic View Elementary School (OLD),Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,74,No,,Play Shed,Covered Play,Yes,1962,Main Area,1962,<1973,1,Reinforced Masonry Bearing Walls with Precast Concrete Diaphragms,None,None,Very High,No,Low,Low
