District,Site,Site_Type,Site_EQHazardLevel,Site_EQRiskLevel,Site_Soil,Site_Liquefaction,Site_GroundMotionPercentile,Site_HasGeotechnicalStudy,Site_ShearWaveVelocity,Building,Building_Type,Building_HasEvaluation,Building_YearBuilt,BuildingArea_Name,BuildingArea_YearBuilt,BuildingArea_CodeYear,BuildingArea_NumberOfFloors,BuildingArea_ConstructionType,BuildingArea_VerticalIrregularity,BuildingArea_HorizontalIrregularity,BuildingArea_ExistingRisk,BuildingArea_HasRetrofit,BuildingArea_RetrofitRisk,BuildingArea_CodeRisk
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73.0,No,,E Building - AA Area D,Elementary School - Single Story,Yes,1968,E Building,1967.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,High,No,Low,Low
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73.0,No,,E Building - AA Area D,Elementary School - Single Story,Yes,1968,Main Area,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,High,No,Low,Low
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73.0,No,,F Building - AA Area I,Elementary School - Single Story,Yes,1968,F Building,1967.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,High,No,Low,Low
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73.0,No,,F Building - AA Area I,Elementary School - Single Story,Yes,1968,Main Area,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,High,No,Low,Low
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73.0,No,,Gym (C) Building - AA Area A,Elementary School - Single Story,Yes,1968,Main Area,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,High,No,Low,Low
Federal Way,Mark Twain Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,73.0,No,,Play Shed,Covered Play,Yes,1968,Main Area,1968.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,Severe,,Very High,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74.0,Yes,386.0,"Administrative Bldg - AA Area ""F""",K-8,Yes,1968,Main Area,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,High,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74.0,Yes,386.0,"Multipurpose Rm Bldg - AA Area ""E""",Classroom Building - Slabs On Grade,Yes,1968,Main Area,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,High,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74.0,Yes,386.0,"Rooms 1-6 Bldg - AA Area ""G""",Classroom Building - Slabs On Grade,Yes,1968,Add'l Space,1989.0,1976-1985,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Low,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74.0,Yes,386.0,"Rooms 1-6 Bldg - AA Area ""G""",Classroom Building - Slabs On Grade,Yes,1968,Building 1-6,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,High,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74.0,Yes,386.0,"Rooms 15-20 Bldg - AA Area ""H""",Classroom Building - Slabs On Grade,Yes,1968,Add'l Space,1989.0,1976-1985,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Low,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74.0,Yes,386.0,"Rooms 15-20 Bldg - AA Area ""H""",Classroom Building - Slabs On Grade,Yes,1968,Building 15-20,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,High,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74.0,Yes,386.0,"Rooms 22-25 Bldg - AA Area ""B""",Classroom Building - Slabs On Grade,Yes,1968,Add'l Space,1989.0,1976-1985,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Low,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74.0,Yes,386.0,"Rooms 22-25 Bldg - AA Area ""B""",Classroom Building - Slabs On Grade,Yes,1968,Add'l Space,1998.0,1994,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Low,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74.0,Yes,386.0,"Rooms 22-25 Bldg - AA Area ""B""",Classroom Building - Slabs On Grade,Yes,1968,Building 22-25,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,High,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74.0,Yes,386.0,"Rooms 7-14 Bldg - AA Areas ""A,C,D""",Classroom Building - Slabs On Grade,Yes,1968,Add'l Space,1989.0,1976-1985,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,Yes,Moderate,No,Low,Low
Federal Way,Nautilus K-8 School,K-8,Moderate,High,Very Dense Soil/Soft Rock - Firm Soil,Low to Moderate,74.0,Yes,386.0,"Rooms 7-14 Bldg - AA Areas ""A,C,D""",Classroom Building - Slabs On Grade,Yes,1968,Building 7-14,1968.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,Yes,High,No,Low,Low
Federal Way,Olympic View Elementary School (OLD),Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,74.0,No,,Main Building,Elementary School - Single Story,Yes,1962,Add'l Space,1968.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,Very High,No,Low,Low
Federal Way,Olympic View Elementary School (OLD),Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,74.0,No,,Main Building,Elementary School - Single Story,Yes,1962,Main Building,1962.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,Very High,No,Low,Low
Federal Way,Olympic View Elementary School (OLD),Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,74.0,No,,Play Shed,Covered Play,Yes,1962,Main Area,1962.0,<1973,1.0,Reinforced Masonry Bearing Walls with Precast Concrete Diaphragms,,,Very High,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,100 Building - AA Area A,Middle/Junior High School - Single Story,Yes,1966,100 Building - Area A,1968.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,100 Building - AA Area A,Middle/Junior High School - Single Story,Yes,1966,Main Area,1966.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,200 Building - AA Area E,Classroom Building - Slabs On Grade,Yes,1966,200 Building - Area D,1968.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,200 Building - AA Area E,Classroom Building - Slabs On Grade,Yes,1966,Main Area,1966.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,300 Building/Cafeteria - AA Area F,Classroom Building - Slabs On Grade,Yes,1966,300 Building/Cafeteria - Area E,1968.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,300 Building/Cafeteria - AA Area F,Classroom Building - Slabs On Grade,Yes,1966,300 Building/Cafeteria - Area F Add'l Space,1989.0,1976-1985,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Moderate,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,300 Building/Cafeteria - AA Area F,Classroom Building - Slabs On Grade,Yes,1966,Main Area,1966.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,400 Building - AA Areas G and H,Classroom Building - Slabs On Grade,Yes,1966,400 Building - Area G,1968.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,400 Building - AA Areas G and H,Classroom Building - Slabs On Grade,Yes,1966,Main Area,1966.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,"600/700/800 Building - AA Areas I, J and K",Classroom Building - Slabs On Grade,Yes,1966,600 Building - Area J,1968.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,"600/700/800 Building - AA Areas I, J and K",Classroom Building - Slabs On Grade,Yes,1966,700 Building - Area K Add'l Space,1989.0,1976-1985,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Moderate,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,"600/700/800 Building - AA Areas I, J and K",Classroom Building - Slabs On Grade,Yes,1966,Main Area,1966.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,900 Building - AA Area L,Classroom Building - Slabs On Grade,Yes,1966,Main Area,1968.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,"Gym (500) Building - AA Areas M, N and O",Gymnasium,Yes,1966,500 Building - Area H,1968.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,"Gym (500) Building - AA Areas M, N and O",Gymnasium,Yes,1966,500 Building/Gym - Area H Add'l Space,1989.0,1976-1985,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Moderate,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,"Gym (500) Building - AA Areas M, N and O",Gymnasium,Yes,1966,Main Area,1966.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Sacajawea Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,72.0,Yes,392.0,"Main Office Building - AA Areas B, C and D",Administrative,Yes,1966,Main Area,1968.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Woodmont K-8 School,K-8,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,76.0,No,,Main Building,Elementary School - Single Story,Yes,1959,Add'l Space,1965.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Woodmont K-8 School,K-8,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,76.0,No,,Main Building,Elementary School - Single Story,Yes,1959,Add'l Space,1975.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Woodmont K-8 School,K-8,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,76.0,No,,Main Building,Elementary School - Single Story,Yes,1959,Add'l Space,1987.0,1976-1985,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Moderate,No,Low,Low
Federal Way,Woodmont K-8 School,K-8,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,76.0,No,,Main Building,Elementary School - Single Story,Yes,1959,Main Building,1960.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Federal Way,Woodmont K-8 School,K-8,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,76.0,No,,Play Shed,Covered Play,Yes,1960,Main Area,1960.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,Yes,Very High,No,Low,Low
Fife,Fife High School,High School - Rural,High,Very High,Firm Soil - Soft Soil,High,49.0,Yes,171.0,Building IV 400 Library,High School - Multi-Story,Yes,1950,Main Area,1950.0,<1973,1.0,Concrete Shear Walls,Severe,Yes,Very High,No,Low,Low
Fife,Fife High School,High School - Rural,High,Very High,Firm Soil - Soft Soil,High,49.0,Yes,171.0,Building IX 900 Science,Science,Yes,1970,Main Area,1970.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,Yes,High,No,Low,Low
Fife,Fife High School,High School - Rural,High,Very High,Firm Soil - Soft Soil,High,49.0,Yes,171.0,Building V 500 Main,High School - Multi-Story,Yes,1950,Main Area,1950.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,Yes,High,No,Low,Low
Fife,Fife High School,High School - Rural,High,Very High,Firm Soil - Soft Soil,High,49.0,Yes,171.0,Building VI 600 Gyms,Gymnasium,Yes,1956,Main Area,1956.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,High,No,Low,Low
Fife,Fife High School,High School - Rural,High,Very High,Firm Soil - Soft Soil,High,49.0,Yes,171.0,Building VII 700 Cafeteria,High School - Single Story,Yes,1963,Main Area,1963.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Moderate,Yes,High,No,Low,Low
Fife,Fife High School,High School - Rural,High,Very High,Firm Soil - Soft Soil,High,49.0,Yes,171.0,Building VIII 800 Shop,Classroom Building - Slabs On Grade,Yes,1963,Main Area,1963.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Franklin Pierce,Andrew Christensen Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,70.0,No,,100/200 Building,Classroom Building - Slabs On Grade,Yes,1956,"1,3,4 and 5",1956.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Moderate,,High,No,Low,Low
Franklin Pierce,Andrew Christensen Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,70.0,No,,100/200 Building,Classroom Building - Slabs On Grade,Yes,1956,2,1984.0,1976-1985,1.0,"Wood, Light Frame",,,Low,No,Low,Low
Franklin Pierce,Andrew Christensen Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,70.0,No,,300/400 Building,Classroom Building - Slabs On Grade,Yes,1956,7,1984.0,1976-1985,1.0,"Wood, Light Frame",,,Low,No,Low,Low
Franklin Pierce,Andrew Christensen Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,70.0,No,,300/400 Building,Classroom Building - Slabs On Grade,Yes,1956,Main Area,1956.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Moderate,,High,No,Low,Low
Franklin Pierce,Andrew Christensen Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,70.0,No,,500 Building ,Gymnasium,Yes,1956,11,2000.0,1997,1.0,"Wood, Light Frame",Moderate,,Low,No,,
Franklin Pierce,Andrew Christensen Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,70.0,No,,500 Building ,Gymnasium,Yes,1956,"Main Area - 9,10",1956.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,Very High,No,Low,Low
Franklin Pierce,Andrew Christensen Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,70.0,No,,600 Building,Classroom Building - Slabs On Grade,Yes,1992,Main Area,1992.0,1988-1991,1.0,"Wood, Light Frame",,,Low,No,Low,Low
Franklin Pierce,Andrew Christensen Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,70.0,No,,Covered Play,Covered Play,Yes,2018,Covered Play,2018.0,2003-Present,1.0,Steel Moment Frame,,,Low,No,,
Franklin Pierce,Andrew Christensen Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,70.0,No,,Playshed,Covered Play,Yes,2011,Main Area,2011.0,2003-Present,1.0,Steel Moment Frame,,,Low,No,,
Franklin Pierce,Elmhurst Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,67.0,No,,100 Building,Classroom Building - Slabs On Grade,Yes,1964,Area 1 & 2,1992.0,1988-1991,1.0,"Wood, Light Frame",,,Low,No,Low,Low
Franklin Pierce,Elmhurst Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,67.0,No,,100 Building,Classroom Building - Slabs On Grade,Yes,1964,Main Area - 3,1964.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,Very High,No,Low,Low
Franklin Pierce,Elmhurst Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,67.0,No,,200 Building,Classroom Building - Slabs On Grade,Yes,1965,Entry,1965.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,Very High,No,Low,Low
Franklin Pierce,Elmhurst Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,67.0,No,,200 Building,Classroom Building - Slabs On Grade,Yes,1965,Main Area,1965.0,<1973,1.0,"Wood, Light Frame",,,Moderate,No,Low,Low
Franklin Pierce,Elmhurst Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,67.0,No,,300 Building,Classroom Building - Slabs On Grade,Yes,1965,Main Area,1965.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,Very High,No,Low,Low
